2023/11/06 - 22:18:21.558	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003467766, "time": "2023-11-06T20:18:21Z"}
2023/11/06 - 22:19:21.333	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002419021, "time": "2023-11-06T20:19:21Z"}
2023/11/06 - 22:20:04.409	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.080966777, "time": "2023-11-06T20:20:04Z"}
2023/11/06 - 22:20:04.442	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003812787, "time": "2023-11-06T20:20:04Z"}
2023/11/06 - 22:20:14.402	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.078177572, "time": "2023-11-06T20:20:14Z"}
2023/11/06 - 22:20:14.538	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.002499318, "time": "2023-11-06T20:20:14Z"}
2023/11/06 - 22:20:17.168	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.105894597, "time": "2023-11-06T20:20:17Z"}
2023/11/06 - 22:20:17.290	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.002384581, "time": "2023-11-06T20:20:17Z"}
2023/11/06 - 22:20:19.834	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.114180627, "time": "2023-11-06T20:20:19Z"}
2023/11/06 - 22:20:19.949	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003287953, "time": "2023-11-06T20:20:19Z"}
